Name	mass	eps_ionic	eps_static	volume
mp-22984	0.6372	5.781018867193995	17.135979383798063	121.165345992
mp-22988	1.0399	5.134165423470547	18.047527382293314	148.687387133
mp-22990	1.0365	3.4512621691032965	8.382692309673306	137.47604153
mp-23004	0.6001	2.8294759064654116	8.452642532315814	276.424499245
mp-23009	0.7809	5.100354647864505	13.572191827137987	79.0971406089
mp-23018	0.9343	5.7036225513184	22.344165442008542	157.143434665
mp-23023	0.8546	4.889031686124569	15.205455849014447	124.124389107
mp-23024	0.7216	3.3290669730827913	9.166051365212544	127.058754425
mp-23025	0.8595	4.467403580318409	15.313490872065179	113.263544335
mp-23033	0.7548	4.811555272118446	14.875497271143514	89.3140337643
mp-23040	0.6925	6.305384952817543	12.430397842870232	114.133927873
mp-23054	0.5958	4.433402139119647	10.175322020819511	145.823638827
mp-23056	0.7477	5.13031938945648	14.729372828023696	94.9583341017
mp-23059	0.6898	2.9727891644380424	7.844850607898415	258.037281302
mp-23060	0.567	6.001420390631598	9.047766524321643	358.370315995
mp-23070	0.7214	3.3543184939181585	8.938271470623025	147.754593528
mp-23091	0.6022	5.531225523709819	30.396761233106947	156.445515219
mp-23092	0.7299	5.62898440705255	78.00220839521684	155.635305302
mp-23116	0.3784	15.021744817027708	58.9464811574727	135.325276768
mp-23127	0.5909	5.535456837281319	28.735089201141502	156.411317917
mp-23167	0.4629	5.824368673524931	52.91057165767154	53.5090919181
mp-2319	0.8795	17.897996927183893	29.993191253713896	87.284571459
mp-23193	0.6594	2.384915202033934	5.260201428795199	60.8097764158
mp-23197	0.7292	7.632177731746155	49.861976693231696	70.7833389045
mp-23209	0.6103	3.017512294520924	7.800905212351606	82.3674821237
mp-23214	0.9531	2.8808295077694095	7.083720312885636	163.901518347
mp-23222	0.6011	14.830859899620162	28.149250942085875	73.6527386792
mp-23231	0.4257	6.559638709573789	13.621385715799923	45.6781906049
mp-23251	0.6068	2.6188294662973206	5.322539116632216	70.2124453552
mp-23259	0.5821	3.5705030133167814	12.61705228726211	39.5829890748
mp-23260	0.7449	4.595749736881893	11.668114677367605	487.497616382
mp-23268	0.5068	3.4877601518219974	7.359366325761199	65.6674749797
mp-23289	0.6209	2.6848300958602014	8.277260942906416	52.1874375948
mp-23295	0.6449	2.391574095047969	5.378342490480518	70.0487828549
mp-23299	0.5966	2.7491655990357304	7.850166565535072	58.7445322572
mp-23302	0.5177	3.3689883040218414	8.10475485372941	82.5368186489
mp-23303	0.5512	3.001097514477855	7.844470516548807	67.5671137504
mp-23350	0.8334	3.3399933981130223	6.47307943086137	242.353253465
mp-23353	0.389	8.532185001311216	11.108026959447445	222.647063721
mp-23364	0.6344	2.7524634697698827	7.603534071931186	219.140488028
mp-2340	0.8763	2.506898366276085	5.839652671621141	147.465504406
mp-23405	0.629	4.23435895504112	8.457468502313143	321.23723332
mp-23406	0.914	3.241312278476321	5.676550401584717	265.327696353
mp-23425	0.675	3.3454283185750664	6.8956493347894305	283.551809465
mp-23432	0.7414	3.04869673669561	8.704470530981514	136.135691037
mp-23465	0.7902	3.3967762086828794	7.5278834087150654	284.301386643
mp-23484	0.5283	10.300171090339324	17.04333228887218	290.383552809
mp-23485	0.4379	6.117237947957333	9.10863709595825	251.27090779
mp-2352	0.5651	3.2320555939167734	7.354808064941539	42.1224463575
mp-23550	1.1475	2.3031706486974772	5.973065552058609	212.938201676
mp-23703	0.6215	4.751772938395468	14.34841076291431	15.7665664182
mp-2371	0.3974	16.92632667942446	24.241267273612298	211.651044669
mp-23737	0.591	3.7053240462441193	9.213692268752414	62.906118346
mp-23804	0.9735	5.62867423211386	16.87602213811866	63.8996664386
mp-23818	0.6084	5.3088861647561085	13.86887752534015	61.5815213191
mp-23859	0.7905	3.9914038477294853	9.973066914012831	96.1226900878
mp-23860	0.7313	3.715371077759798	8.780635227124092	112.681554991
mp-23861	0.7294	3.796702692999705	8.758329106548388	134.249281453
mp-23862	0.6882	4.819728286803458	9.749223922039215	165.700451772
mp-23870	0.7402	3.260484925447457	9.630848704263	27.5315135325
mp-239	0.8287	6.697491684868137	12.632108405618549	190.716286398
mp-23949	0.6971	3.311577386985934	11.721952328011582	89.3536053605
mp-23956	0.6742	3.3006199493529285	7.719828045366582	106.912537798
mp-2400	0.6859	4.291291661151029	7.7140475575466025	173.442675755
mp-24007	0.619	2.606553095039405	6.590418798094502	255.466847123
mp-24066	0.634	2.8496322830820766	6.907280139965875	143.798672299
mp-24084	0.7286	2.844803423865022	7.832236377237549	43.9949105792
mp-241	0.6109	2.8899949650459194	8.60730588670455	38.9729403068
mp-24292	0.8366	4.469571937628962	10.615367792622768	106.304405573
mp-24341	0.8337	2.4287159658445328	4.775276357822235	209.399406728
mp-24423	0.7159	4.119222001542498	9.322107044201488	124.75569105
mp-24424	0.7157	4.159991985941903	9.107906771414001	146.111292079
mp-24428	0.6594	2.7683547815249567	11.112894340981049	102.578417584
mp-2455	0.7385	20.31476832550056	33.76486302309814	100.833695229
mp-24589	0.6373	2.5749582077038076	6.455844662708428	223.421680735
mp-2469	0.3344	6.851973063877795	10.366423437457442	49.4260679844
mp-2472	0.7326	3.8537006147170367	19.665968190497694	33.5374466
mp-24721	0.6867	2.956829506048874	8.39509596074758	52.0494310977
mp-2490	0.5906	11.243332715751405	13.304768435730809	40.2381559819
mp-2517	0.5325	15.247136724174357	27.16419205607254	318.620114114
mp-252	0.622	7.551905414225501	8.579934540821137	44.1187357894
mp-2530	0.5977	5.069786688920416	8.334307144815197	66.9303672195
mp-25305	1.0706	6.930394529550525	34.717704459898435	159.614874659
mp-2534	0.1555	35.12059207557881	37.31492974137052	45.3390359817
mp-2542	0.7729	3.116537849214801	7.075622788894205	27.4051126833
mp-2552	0.6652	5.644646644213549	15.30785985925976	94.435330573
mp-2574	0.9077	5.5492861209083975	44.61806203276406	66.4311528555
mp-2576	0.4619	15.925353291614373	28.18020471681088	389.646794265
mp-2600	0.9129	8.378516146864913	26.487136937175965	72.649230558
mp-2605	0.7669	3.8426500045861363	15.748251715464326	27.0154834522
mp-2624	0.6112	12.569458007323263	13.896021918165047	58.3578498398
mp-2646	0.5406	14.786091934649813	28.877174637191256	128.900798584
mp-2657	0.9259	7.746816424785229	500.5888695962126	61.8190617323
mp-2659	1.3632	2.7944590284372888	9.00562947201597	42.5282643217
mp-2667	0.4875	6.327754515343194	9.939566653226649	71.8517246507
mp-267	1.5281	20.465568540400145	28.054640241512182	135.744917885
mp-2672	1.0048	2.622129595096038	6.148952497079666	147.748659898
mp-2691	0.2187	14.2898130071801	17.984193864982153	56.2703628728
mp-2695	0.8569	21.201395878180204	34.56308147726187	127.893198839
mp-2697	0.8023	3.3596080170981932	14.33886162149106	40.7896965418
mp-27138	0.9509	3.1701439384427	5.72028633414293	231.322106973
mp-27193	0.7945	4.188338586826266	8.929129188360063	89.4279642164
mp-27207	0.6322	2.6122180032277527	11.120407681207897	187.332983329
mp-27227	1.4233	8.192642713623199	10.937449008728523	163.69301282
mp-27243	0.9028	3.128795627752051	5.855774962182062	231.566099371
mp-27255	0.6165	6.890603252257137	9.618870634894565	252.354045857
mp-27294	0.8872	5.287785375113324	11.009758541470442	200.577425238
mp-27300	0.4539	9.3954892534007	15.510492702282477	321.888203933
mp-27303	1.2659	7.064916984793942	9.668078397518551	186.646371959
mp-27315	8.2825	2.1454369607194854	6.461264688000741	138.768399204
mp-27385	0.7932	3.1337670490510035	8.907360063472446	362.217161269
mp-2741	0.7416	2.3175019885633152	8.058907455984457	39.694337183
mp-27419	1.1321	2.4375731261826563	6.246346647415042	111.941772558
mp-27420	1.1576	2.0630830766996238	4.238961612614722	140.031825375
mp-27421	1.0737	2.292690624856033	6.725753551457015	139.539662546
mp-27422	1.0965	2.3069116089947737	6.09821070255044	154.303303101
mp-27456	0.805	3.8372143757530055	10.698663809927451	395.70393473
mp-27546	0.8015	3.152812203613128	10.685905804178176	99.8221270276
mp-27549	0.4176	8.575144811181563	13.286107554046872	276.973458683
mp-27562	1.6744	8.64455729740621	12.07241860749018	109.231866919
mp-2758	0.6414	5.391898021160854	11.455587898954983	59.4352489549
mp-27608	0.5522	3.468230144729981	7.521849523184481	110.17678431
mp-27678	1.2639	7.257738543595231	10.242076088534937	252.947618743
mp-27716	0.6261	5.18461818660744	10.04386957257998	138.28270126
mp-27791	0.6885	3.182993750558613	8.991526317918794	161.623089195
mp-27827	1.6281	3.410008533604068	8.111870715008116	242.879619782
mp-27828	1.6464	3.310072359004065	6.92593139198602	264.373465239
mp-27829	0.7331	3.5879746239001644	8.261819733374582	248.449051258
mp-27830	0.789	3.483664577182463	7.141263439651856	269.726690812
mp-2784	0.4547	4.39530853095488	7.703354291148712	95.1942954387
mp-27869	0.6965	5.968764598437141	16.525355925929162	136.624614021
mp-27882	0.785	3.0071641336399844	5.878308448778511	266.132165465
mp-27904	2.0904	26.424279360527187	40.3110702594974	191.917476971
mp-27985	0.7225	4.41261108500409	16.235961968515166	98.1175606217
mp-27999	0.4356	6.699882151050186	14.1090557940413	278.846886798
mp-28020	0.6298	3.1793197862876923	4.616819206384911	289.156669945
mp-28069	0.9308	4.704501578648498	10.743062895018854	183.607261779
mp-28084	0.6384	5.479194345093068	9.041538462954176	274.638387689
mp-28111	2.3321	7.049876942459967	13.824993905653413	263.162564141
mp-28145	0.8285	3.7712470368138082	6.794360313892214	239.128269209
mp-28171	0.5578	3.303719197453841	9.286564308405469	145.375715264
mp-28243	0.658	2.5458317912781046	11.603904777037888	208.787841407
mp-28264	0.6633	2.441514817484909	6.938532753110284	135.447774931
mp-28270	0.7994	3.8945502112832506	6.332027542713436	344.143556005
mp-28295	0.7582	3.877355209202411	7.659976566096595	195.521899499
mp-28302	0.5157	4.922249200691035	8.334905928276113	245.35793272
mp-28377	0.4565	11.359443384013673	33.48038212585476	203.433130051
mp-28423	0.5903	7.468751197883616	10.171473805172168	282.496471875
mp-28453	0.4374	15.773218468319708	23.165566511724847	395.896216736
mp-2853	0.487	8.47902132826895	60.026364754325684	18.8027747426
mp-28553	0.8344	5.850556410610967	14.656873319527094	175.877779445
mp-28554	0.6774	6.613807036028667	12.839201497490354	119.111726654
mp-2858	1.3265	5.275963665625112	20.296960795210616	139.370523743
mp-28591	0.4758	5.9875545970711945	9.725576794271612	181.231029715
mp-28599	0.5539	3.0771506156694968	8.91163842028806	149.563006676
mp-28602	0.5902	2.929935319423788	15.819834791605285	89.7031620463
mp-28603	0.4727	4.672230495034272	10.062065593954049	230.904118543
mp-28627	0.619	2.7790537806596616	10.084965522750409	214.295369441
mp-28797	0.5134	9.232102929954927	14.025081829260536	48.0227622576
mp-288	1.0635	15.410492449467185	16.512824775078823	73.2083591413
mp-28872	1.0268	2.958099232022606	6.586204319583755	88.6033813541
mp-28873	1.0961	2.941269383593534	6.330677756027819	98.2972236389
mp-2894	0.7661	20.26160958704446	21.835213104338003	66.2230116163
mp-28994	0.4702	6.276216976458248	11.517294235530867	182.532782313
mp-29025	0.5913	3.8378687069928636	7.948242426288996	134.60957633
mp-29091	0.8867	10.468480732634431	11.177924238745222	149.616906674
mp-29138	0.9804	7.665943049073858	10.766813616872845	216.32070439
mp-29149	0.6571	4.108576378887351	9.53882459282882	73.9406735915
mp-29151	0.6754	3.7405138457796188	10.082653586952908	106.478211466
mp-29163	0.6162	13.203593315058063	19.295910709275997	261.204402831
mp-2918	0.8939	5.076598094948718	10.950569259914719	120.295419335
mp-2920	0.9139	4.739712454494869	26.600942420749845	107.589268838
mp-29208	0.1958	14.13835107232626	20.893018863489534	147.548295281
mp-29209	0.2034	14.274319673510563	20.816650702653064	167.455366014
mp-29266	0.8237	3.197656449360154	5.6254008811087415	163.122491349
mp-29342	0.9288	4.632471970279484	10.287583691248297	177.419476414
mp-29364	0.7394	3.3164577592541806	12.101254343455993	107.074161665
mp-29396	0.6381	9.883022777949401	18.268234058442495	145.856256002
mp-29398	1.1471	4.500341952367025	9.321179639885637	382.214227106
mp-29403	0.8987	5.393808282652654	6.757227900627931	213.083059753
mp-29463	0.7741	4.501397520592175	9.336209810409844	100.476780217
mp-29484	0.503	5.278641799790237	8.54311809911955	260.121989505
mp-29506	0.8983	3.9732397937986588	10.633570139226965	190.881392308
mp-29529	0.5367	10.79002495724183	16.025256823338257	151.140877936
mp-29585	0.4787	5.339432352874227	8.579653089898033	262.082984905
mp-2961	0.588	8.901879206476972	11.42604680539616	165.590195499
mp-2964	1.7082	2.2454232638673686	4.989935017674296	53.3180530132
mp-29678	0.5461	21.393956286128496	67.62321890593276	85.0496204482
mp-29750	0.5408	3.225320450478436	9.051099792504235	319.334519073
mp-29751	0.7063	3.818057368125798	11.380189514704877	397.500914229
mp-29754	0.4885	6.618792132112	13.090229996548144	105.562770418
mp-2979	0.4275	5.9891794181625695	10.534992290289694	180.945480131
mp-30004	0.6019	2.8824978692495535	13.614341434913054	249.287261063
mp-30041	0.522	7.563727672442714	26.080816868338633	112.157770993
mp-30056	0.5682	3.1501519893164502	15.005128563420554	179.247901189
mp-30062	0.7302	4.048937013851483	6.520682544296386	298.647957919
mp-30250	0.7999	5.118028598609702	10.581091033385466	129.094222518
mp-30251	0.6816	5.70213317970969	12.038318778962438	129.151701726
mp-30315	0.605	5.408152561605998	17.30370191680486	99.8427289352
mp-30373	0.5078	6.588501756113178	9.88583852847903	65.1547429001
mp-3038	0.4006	7.519828007833225	11.45400537340619	176.884901706
mp-304	0.5412	15.505440788376902	27.21461007668153	323.35300046
mp-3042	0.7528	1.9116591246453527	6.025300629010311	131.900362589
mp-30456	0.5933	11.87893786337188	19.950931922402635	336.808225463
mp-30459	1.0107	22.286107384323326	26.19223207503158	58.6895629849
mp-30460	1.0199	24.61932858437734	27.233383127983316	65.3804946824
mp-3056	0.4749	5.284190511833972	13.95092040547415	53.9941613738
mp-3074	0.7882	3.9141079126005747	6.389262086003699	258.726153936
mp-3078	0.2239	16.03439766162681	18.415817778823506	189.280306386
mp-30847	0.7908	19.939206594650944	25.319698010020495	58.404033543
mp-30988	0.8623	4.417277615427622	10.938456081170257	149.727877908
mp-3104	0.627	7.898645430273995	32.03074855658483	143.008513001
mp-31149	0.7223	10.582724235979661	24.635218296171818	113.551997526
mp-31212	0.7385	2.0471516373563077	6.856749053253107	103.090854445
mp-31235	0.2482	11.947015144099282	20.154933135858283	323.897364144
mp-31451	1.3749	20.238913860271584	29.534325704547584	58.0027787433
mp-31454	0.5591	19.45734993882641	31.347189278870548	57.484468738
mp-31468	0.5455	5.875728130234047	13.1253186653606	166.852083167
mp-315	0.8859	3.3864528896204322	26.096447462395176	51.3467024746
mp-3159	0.4252	6.48534087890653	9.23779072742418	176.862089383
mp-3163	0.3845	5.019744272157001	22.505787071915055	70.581870092
mp-3167	0.2058	26.1847065941398	34.76413343770615	182.075014263
mp-3216	0.9508	7.628916435159655	29.948590066552736	49.8625486586
mp-3247	1.1344	5.287306103349937	11.436922709936054	359.361456473
mp-32616	0.4726	6.476356570483404	10.114256436720437	211.939669933
mp-3277	0.8192	3.050001330729817	5.681317368195506	69.123192242
mp-3288	1.8617	2.6047066766707903	7.337946343203783	235.478895401
mp-32880	0.3318	10.198743279200427	12.76157356625914	43.5307361118
mp-3349	0.9143	5.437609554878955	106.03166233631234	152.290442598
mp-33526	0.7607	17.443760848910916	141.88614686088687	168.259816663
mp-33588	0.6036	4.674667792359251	17.49763660118588	119.846777341
mp-3359	0.6146	4.405619925187082	18.774161079250202	114.339770449
mp-3395	1.1051	3.5476378824837553	13.24385980315583	150.165247937
mp-34126	0.4184	17.540777539951787	19.78982112242484	263.219967419
mp-34169	0.3153	8.920616596143937	12.382679606332141	186.466716337
mp-3419	1.8457	2.291859024142563	4.5707601853040725	229.893198056
mp-3427	0.6898	2.764607987949798	6.134690248939329	166.946149311
mp-34293	0.6888	6.301499611244353	16.249238667626493	165.789252337
mp-3432	1.0072	18.082854053985677	22.001141379636895	54.9191102207
mp-3448	0.7156	2.1156083699757415	7.068683023457546	63.4675975744
mp-34579	0.7811	2.0127918457851295	7.8042236028855445	151.342786908
mp-3486	0.2992	11.868085279639695	14.741653901413775	214.848105527
mp-34932	0.578	4.677517189966351	14.578627907205757	34.3283229676
mp-35152	0.7562	8.958025443072964	15.117916231852906	106.74088186
mp-3519	0.9464	7.878305323115174	17.59115582220274	182.888347432
mp-35220	0.8083	3.716995385704241	7.003947660822874	78.462995058
mp-3524	0.6681	4.261937422425518	9.053584702403812	74.4003086335
mp-35777	0.3054	10.564569438341163	13.42448727382983	240.782170856
mp-3589	0.763	2.615475664665958	4.859366704716376	63.8594071703
mp-3595	0.6246	13.574814415672085	15.0884589278327	170.234573758
mp-36066	1.1134	3.153279432016968	6.2786829874087	76.415508316
mp-36111	0.5647	7.140278804314422	11.716622146609922	53.1972410295
mp-3614	1.5997	5.376380268527353	639.8835702026438	62.9489030008
mp-3637	1.3764	3.466399713866426	12.975655110711156	77.2540380368
mp-3642	0.991	6.107002011670317	13.181341063818513	100.096090826
mp-36508	0.7202	2.652384469569421	7.236339370269349	125.81508466
mp-3654	0.7081	2.1872229722719063	18.867902204302283	87.0656147878
mp-36582	0.5584	3.5091092827496224	7.944556719055467	49.7926837996
mp-3666	3.1983	5.0288843113127335	40.69579481599475	104.485745121
mp-3668	0.2717	13.757957125219255	15.997775513863559	176.946313598
mp-370	0.4663	9.594782540474847	31.17712276361952	39.327445341
mp-3700	0.7863	2.3609574522529284	8.188434501761433	141.733025969
mp-37091	0.5201	7.975201115369431	12.348024728900054	223.624777498
mp-37216	0.7947	2.7453592850388415	7.028406804505376	130.02335081
mp-3731	1.1536	5.428661692410964	37.99293251582508	104.995281447
mp-3744	1.0108	7.2193550463651945	10.145493496109847	86.4554738805
mp-3748	0.8704	5.655569793819277	9.349141129356653	39.4951602063
mp-3762	1.3016	7.648793849829643	8.01034306517306	149.902695067
mp-3772	0.3606	7.947595290300326	11.12280378725712	176.954402163
mp-37906	0.615	5.058018012243686	10.402759305089253	30.6446247422
mp-380	0.3087	7.284785444418283	10.009796884115676	89.4026475253
mp-38011	0.6076	2.9848706552722284	6.178911432260246	66.9461531993
mp-38117	0.4545	9.590784682871496	13.64325391263873	236.607716774
mp-3813	0.5893	8.24755039594512	51.41173056690894	189.755349342
mp-3821	2.002	2.417875459110331	7.4454218774782275	133.593129489
mp-3834	1.0466	4.9134600146615615	66.94281793962415	73.1761833898
mp-3839	0.1803	32.821573235096594	34.696197704368	214.579787399
mp-3915	0.7695	3.6361738596307505	8.28354078431804	93.7940553549
mp-3924	1.5151	7.69365784515475	14.223658396999857	75.1826104951
mp-3953	1.3385	2.7697396968440255	8.726688502451903	121.242658203
mp-3970	3.2305	2.324221332582149	9.797265237053024	130.665918418
mp-3980	1.0294	2.0749531995746238	5.387973212326794	108.585123264
mp-3982	1.3175	3.5479125321072233	6.047647318483206	138.108951285
mp-4002	2.1772	2.3678066923620933	9.710332216454999	99.1428144263
mp-4009	0.7267	8.000418169695005	24.09887645557422	199.052775404
mp-4035	1.5911	2.675748427329148	5.303727273649572	224.072538899
mp-4043	1.0775	8.011683590082612	8.263949358676095	174.18114291
mp-4047	0.7084	2.052925280704603	5.639113195957984	172.628982612
mp-406	0.232	11.55430222633033	14.576347157210247	68.4369012249
mp-4081	1.1595	7.598420591870454	7.830721294044877	174.805331513
mp-4124	0.7859	3.334211555687286	7.855284633689875	57.0051365979
mp-4156	0.8902	4.180815166048696	28.020351777979815	119.766263467
mp-4175	0.2566	13.916284565176204	16.076991344035118	178.33506894
mp-4187	0.5658	4.142571069865563	7.618617271470445	138.660163977
mp-4190	0.61	3.93416286457515	10.99079120157204	133.507388385
mp-4200	1.7163	3.791562362701377	11.374164851244117	124.791441321
mp-422	0.6153	5.3974071983260945	7.265585160634474	28.3441286801
mp-4236	0.6031	4.2552396812945465	13.923221150679522	198.405813495
mp-4280	0.6907	6.017108491336133	10.379445774549907	43.5338295555
mp-4360	0.7054	2.3418094164924246	6.173291342491129	143.330291251
mp-4385	0.8147	3.3637574101156704	10.272498329456646	113.977624319
mp-4405	0.503	6.074675331270351	24.015648109094915	163.549906011
mp-4406	0.7274	2.7327502443076606	7.185105076488797	151.02960348
mp-441	0.5408	3.5167618255709963	5.975780002387832	149.895865333
mp-4452	0.4565	6.172171147697823	9.463912140999435	155.301320897
mp-4495	0.4857	4.56596973023949	8.46171062843158	174.299524861
mp-4497	0.6795	3.362991807186192	6.1966002242248965	119.615004736
mp-4511	0.9768	5.380659482892179	16.40621365164137	95.8696573342
mp-4514	4.7868	5.357649872186179	50.70045805038544	119.157404676
mp-4524	0.6186	12.60521188396584	14.166648616179817	157.381165061
mp-4531	1.6206	2.2470688649128	5.690486287499276	124.675457725
mp-4533	0.6829	2.4519043606230984	5.4843375083229855	154.23751693
mp-4547	0.7655	7.1862943825364525	21.77142248750601	107.795517028
mp-4555	0.6826	3.6246233782048414	10.327210808581096	103.523927035
mp-4586	0.6201	6.277673284610257	8.30507813495164	235.78876352
